date_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
25/06/2020,80000,Saumur,49,2,159,-0.104423,47.2699
27/07/2020,198000,Saumur,46,2,68,-0.076958,47.256849
27/07/2020,198000,Saumur,32,2,68,-0.076958,47.256849
27/07/2020,198000,Saumur,46,2,68,-0.076958,47.256849
28/08/2020,200000,Vivy,115,5,14775,-0.036,47.310647
28/08/2020,200000,Vivy,115,5,4330,-0.036,47.310647
28/08/2020,200000,Vivy,32,1,4330,-0.036,47.310647
28/08/2020,200000,Vivy,32,1,14775,-0.036,47.310647
28/08/2020,200000,Vivy,115,5,4925,-0.036,47.310647
28/08/2020,200000,Vivy,32,1,4925,-0.036,47.310647
28/08/2020,200000,Vivy,60,2,4330,-0.036,47.310647
28/08/2020,200000,Vivy,60,2,14775,-0.036,47.310647
28/08/2020,200000,Vivy,60,2,4925,-0.036,47.310647
31/08/2020,750000,Distré,76,2,1248,-0.113562,47.223531
31/08/2020,750000,Distré,41,1,1248,-0.113562,47.223531
31/08/2020,750000,Distré,127,4,1248,-0.113562,47.223531
28/08/2020,185000,Gennes-Val-de-Loire,40,2,830,-0.231848,47.351978
08/09/2020,135000,Saumur,65,4,112,-0.081401,47.260986
08/09/2020,135000,Saumur,36,2,112,-0.081401,47.260986
08/09/2020,135000,Saumur,37,2,112,-0.081401,47.260986
08/09/2020,135000,Saumur,36,2,112,-0.081401,47.260986
14/10/2020,680000,Montreuil-Bellay,58,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,58,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,76,4,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,80,4,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,59,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,80,4,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,92,4,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,90,4,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,65,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,69,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,66,3,354,-0.151861,47.132275
14/10/2020,680000,Montreuil-Bellay,49,2,542,-0.151845,47.132365
14/10/2020,680000,Montreuil-Bellay,49,2,542,-0.151845,47.132365
14/10/2020,680000,Montreuil-Bellay,80,4,542,-0.151845,47.132365
14/10/2020,680000,Montreuil-Bellay,44,2,542,-0.151845,47.132365
28/09/2020,250000,Doué-en-Anjou,45,3,396,-0.27611,47.193104
28/09/2020,250000,Doué-en-Anjou,67,2,396,-0.27611,47.193104
28/09/2020,250000,Doué-en-Anjou,60,2,396,-0.27611,47.193104
09/10/2020,94800,Varrains,60,3,417,-0.06477,47.222025
09/10/2020,94800,Varrains,63,3,417,-0.06477,47.222025
09/10/2020,142500,Saumur,33,2,45,-0.076318,47.259724
09/10/2020,142500,Saumur,33,2,45,-0.076318,47.259724
30/09/2020,172000,Saumur,30,1,160,-0.076652,47.251834
30/09/2020,172000,Saumur,30,1,160,-0.076652,47.251834
30/09/2020,172000,Saumur,16,1,160,-0.076652,47.251834
30/09/2020,172000,Saumur,21,1,160,-0.076652,47.251834
30/09/2020,172000,Saumur,34,1,160,-0.076652,47.251834
30/09/2020,172000,Saumur,16,1,160,-0.076652,47.251834
29/10/2020,510000,Saumur,45,2,1191,-0.080748,47.260866
29/10/2020,510000,Saumur,117,5,1191,-0.080748,47.260866
29/10/2020,510000,Saumur,32,2,1191,-0.080748,47.260866
29/10/2020,510000,Saumur,21,1,1191,-0.080748,47.260866
29/10/2020,510000,Saumur,45,2,1191,-0.080748,47.260866
29/10/2020,510000,Saumur,123,4,1191,-0.080748,47.260866
29/10/2020,430000,Saumur,60,3,113,-0.079444,47.260997
29/10/2020,430000,Saumur,20,1,113,-0.079444,47.260997
29/10/2020,430000,Saumur,40,2,113,-0.079444,47.260997
13/11/2020,200000,Saumur,35,2,85,-0.080836,47.257297
13/11/2020,200000,Saumur,42,2,85,-0.080836,47.257297
13/11/2020,200000,Saumur,52,2,85,-0.080836,47.257297
29/09/2020,163500,Saumur,46,3,131,-0.07879,47.252941
29/09/2020,163500,Saumur,22,1,131,-0.07879,47.252941
29/09/2020,163500,Saumur,23,1,131,-0.07879,47.252941
29/09/2020,163500,Saumur,38,3,131,-0.07879,47.252941
29/09/2020,163500,Saumur,32,2,131,-0.07879,47.252941
28/10/2020,250000,Saumur,47,2,412,-0.076879,47.252663
28/10/2020,250000,Saumur,14,1,412,-0.076879,47.252663
28/10/2020,250000,Saumur,53,2,412,-0.076879,47.252663
28/10/2020,250000,Saumur,70,3,412,-0.076879,47.252663
28/10/2020,250000,Saumur,47,2,412,-0.076879,47.252663
28/10/2020,250000,Saumur,59,3,412,-0.076879,47.252663
26/11/2020,222500,Gennes-Val-de-Loire,53,2,263,-0.232566,47.339033
26/11/2020,222500,Gennes-Val-de-Loire,53,2,263,-0.232566,47.339033
26/11/2020,222500,Gennes-Val-de-Loire,9,1,263,-0.232566,47.339033
23/11/2020,170000,Saumur,58,2,190,-0.071097,47.264785
23/11/2020,170000,Saumur,35,2,190,-0.071097,47.264785
23/11/2020,170000,Saumur,75,3,180,-0.071013,47.264731
23/11/2020,170000,Saumur,130,5,180,-0.071013,47.264731
27/11/2020,249000,Saumur,56,2,164,-0.076236,47.259317
27/11/2020,249000,Saumur,23,1,164,-0.076236,47.259317
27/11/2020,249000,Saumur,55,2,164,-0.076236,47.259317
27/11/2020,249000,Saumur,54,2,164,-0.076236,47.259317
02/12/2020,125000,Bellevigne-les-Châteaux,42,1,275,-0.061194,47.197788
02/12/2020,125000,Bellevigne-les-Châteaux,69,3,275,-0.061194,47.197788
08/06/2020,115000,Bellevigne-les-Châteaux,70,3,796,-0.067167,47.217452
08/06/2020,115000,Bellevigne-les-Châteaux,107,4,796,-0.067167,47.217452
01/12/2020,19500,Saumur,32,1,157,-0.076048,47.254067
01/12/2020,19500,Saumur,34,1,157,-0.076048,47.254067
01/12/2020,19500,Saumur,34,2,157,-0.076048,47.254067
19/11/2020,132500,Montreuil-Bellay,69,2,216,-0.155286,47.13027
19/11/2020,132500,Montreuil-Bellay,72,3,216,-0.155286,47.13027
14/12/2020,25000,Lys-Haut-Layon,37,2,186,-0.536684,47.144088
14/12/2020,25000,Lys-Haut-Layon,65,5,186,-0.536684,47.144088
14/12/2020,110000,Lys-Haut-Layon,54,2,192,-0.537079,47.145083
24/11/2020,195000,Saumur,37,2,55,-0.072587,47.258793
24/11/2020,195000,Saumur,37,2,55,-0.072587,47.258793
24/11/2020,195000,Saumur,30,2,55,-0.072587,47.258793
17/12/2020,147200,Saumur,110,4,791,-0.09881,47.261949
17/12/2020,147200,Saumur,80,2,791,-0.09881,47.261949
17/12/2020,147200,Saumur,44,2,791,-0.09881,47.261949
17/12/2020,126000,Saumur,49,2,111,-0.073508,47.259104
15/12/2020,301000,Saumur,28,1,103,-0.068379,47.256053
15/12/2020,301000,Saumur,30,1,103,-0.068379,47.256053
15/12/2020,301000,Saumur,50,1,103,-0.068379,47.256053
15/12/2020,301000,Saumur,24,1,103,-0.068379,47.256053
15/12/2020,301000,Saumur,52,3,103,-0.068379,47.256053
23/12/2020,172000,Saumur,24,2,180,-0.089208,47.2501
23/12/2020,172000,Saumur,48,2,180,-0.089208,47.2501
17/12/2020,142500,Saumur,51,4,60,-0.076137,47.258636
31/12/2020,325000,Saumur,91,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,66,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,91,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,66,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,43,1,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,46,1,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,43,1,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,45,1,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,72,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,72,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,78,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,70,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,66,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,72,3,1363,-0.098338,47.264342
31/12/2020,325000,Saumur,43,1,1363,-0.098338,47.264342
28/12/2020,362000,Saumur,32,1,314,-0.076029,47.258037
28/12/2020,362000,Saumur,75,3,314,-0.076029,47.258037
28/12/2020,362000,Saumur,75,3,314,-0.076029,47.258037
28/12/2020,362000,Saumur,32,1,314,-0.076029,47.258037
28/12/2020,362000,Saumur,75,3,314,-0.076029,47.258037
28/12/2020,362000,Saumur,70,3,314,-0.076029,47.258037
28/12/2020,362000,Saumur,32,1,314,-0.076029,47.258037
24/01/2020,103000,Baugé-en-Anjou,25,1,144,-0.102974,47.540101
24/01/2020,103000,Baugé-en-Anjou,70,3,144,-0.102974,47.540101
24/01/2020,103000,Baugé-en-Anjou,25,1,144,-0.102974,47.540101
24/01/2020,103000,Baugé-en-Anjou,40,2,144,-0.102974,47.540101
24/01/2020,103000,Baugé-en-Anjou,40,2,144,-0.102974,47.540101
29/04/2020,175000,Jarzé Villages,150,6,305,-0.232167,47.555416
19/05/2020,69000,Baugé-en-Anjou,70,3,132,-0.105546,47.544054
19/05/2020,69000,Baugé-en-Anjou,50,3,132,-0.105546,47.544054
07/05/2020,100000,Beaufort-en-Anjou,52,3,125,-0.220701,47.44041
07/05/2020,100000,Beaufort-en-Anjou,50,3,125,-0.220701,47.44041
28/05/2020,130000,Beaufort-en-Anjou,39,2,340,-0.216772,47.438524
28/05/2020,130000,Beaufort-en-Anjou,39,2,340,-0.216772,47.438524
22/05/2020,30000,Vernantes,50,2,235,0.051595,47.393158
08/06/2020,90000,Les Rairies,70,3,477,-0.207047,47.649627
08/06/2020,90000,Les Rairies,50,1,477,-0.207047,47.649627
28/05/2020,431000,Morannes sur Sarthe-Daumeray,76,3,1466,-0.41842,47.745322
19/06/2020,80000,Longué-Jumelles,34,2,1207,-0.106609,47.434518
19/06/2020,80000,Longué-Jumelles,74,4,1207,-0.106609,47.434518
26/06/2020,350000,Seiches-sur-le-Loir,62,3,442,-0.356212,47.581637
26/06/2020,350000,Seiches-sur-le-Loir,62,3,442,-0.356212,47.581637
26/06/2020,350000,Seiches-sur-le-Loir,62,3,442,-0.356212,47.581637
26/06/2020,350000,Seiches-sur-le-Loir,62,3,442,-0.356212,47.581637
10/07/2020,34500,Baugé-en-Anjou,50,2,69,-0.170845,47.551688
10/07/2020,34500,Baugé-en-Anjou,55,2,69,-0.170845,47.551688
26/06/2020,66000,Loire-Authion,28,2,10,-0.359361,47.473379
10/09/2020,241250,Mazé-Milon,32,1,280,-0.282655,47.470461
10/09/2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461
10/09/2020,241250,Mazé-Milon,32,1,280,-0.282655,47.470461
10/09/2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461
10/09/2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461
10/09/2020,241250,Mazé-Milon,50,1,280,-0.282655,47.470461
07/10/2020,165000,Longué-Jumelles,40,2,61,-0.109609,47.381297
07/10/2020,165000,Longué-Jumelles,40,2,61,-0.109609,47.381297
12/10/2020,188000,Beaufort-en-Anjou,58,3,391,-0.21983,47.440119
12/10/2020,188000,Beaufort-en-Anjou,53,3,391,-0.21983,47.440119
12/10/2020,188000,Beaufort-en-Anjou,66,3,391,-0.21983,47.440119
30/09/2020,120000,Durtal,30,1,325,-0.244599,47.671115
30/09/2020,120000,Durtal,45,2,325,-0.244599,47.671115
30/09/2020,120000,Durtal,60,3,325,-0.244599,47.671115
30/09/2020,120000,Durtal,90,3,325,-0.244599,47.671115
22/10/2020,190000,Baugé-en-Anjou,32,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,32,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,38,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,38,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,32,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,30,1,418,-0.101458,47.538208
22/10/2020,190000,Baugé-en-Anjou,34,1,418,-0.101458,47.538208
19/10/2020,60000,Vernantes,45,3,438,0.048987,47.395152
26/10/2020,10000,Vernantes,75,1,145,0.052013,47.393118
24/11/2020,91000,Durtal,70,3,277,-0.245846,47.67163
24/11/2020,91000,Durtal,82,3,277,-0.245846,47.67163
24/11/2020,91000,Durtal,65,3,277,-0.245846,47.67163
23/11/2020,115000,Morannes sur Sarthe-Daumeray,66,3,362,-0.363031,47.700371
23/11/2020,115000,Morannes sur Sarthe-Daumeray,77,3,362,-0.363031,47.700371
11/12/2020,140000,Mazé-Milon,27,1,42,-0.274076,47.456293
11/12/2020,140000,Mazé-Milon,59,3,42,-0.274076,47.456293
17/12/2020,225000,Beaufort-en-Anjou,47,1,138,-0.214726,47.439831
23/12/2020,100000,Beaufort-en-Anjou,65,5,334,-0.21673,47.441192
30/12/2020,1000000,Longué-Jumelles,90,4,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,50,3,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,69,3,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,94,4,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,77,4,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,63,3,690,-0.120229,47.376459
30/12/2020,1000000,Longué-Jumelles,61,3,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,67,3,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,53,2,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,49,2,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,41,1,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,52,2,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,68,3,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,50,2,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,31,1,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,40,1,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,48,2,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,37,1,1380,-0.120092,47.376656
30/12/2020,1000000,Longué-Jumelles,63,3,1380,-0.120092,47.376656
24/01/2020,160000,Segré-en-Anjou Bleu,35,2,139,-0.873311,47.685211
24/01/2020,160000,Segré-en-Anjou Bleu,35,2,139,-0.873311,47.685211
24/01/2020,160000,Segré-en-Anjou Bleu,38,2,139,-0.873311,47.685211
24/01/2020,160000,Segré-en-Anjou Bleu,57,3,139,-0.873311,47.685211
26/02/2020,60000,Ombrée d'Anjou,76,3,88,-1.176102,47.740773
26/02/2020,60000,Ombrée d'Anjou,44,1,88,-1.176102,47.740773
13/02/2020,180000,Ombrée d'Anjou,114,4,1762,-1.177418,47.743539
13/02/2020,180000,Ombrée d'Anjou,15,1,568,-1.177418,47.743539
13/02/2020,180000,Ombrée d'Anjou,114,4,568,-1.177418,47.743539
13/02/2020,180000,Ombrée d'Anjou,15,1,1762,-1.177418,47.743539
02/03/2020,100000,Ombrée d'Anjou,43,2,142,-1.176223,47.740813
02/03/2020,100000,Ombrée d'Anjou,51,3,142,-1.176223,47.740813
16/03/2020,178130,Grez-Neuville,36,1,126,-0.681861,47.602732
16/03/2020,178130,Grez-Neuville,75,0,126,-0.681861,47.602732
16/03/2020,178130,Grez-Neuville,70,0,126,-0.681861,47.602732
17/04/2020,380000,Segré-en-Anjou Bleu,49,2,425,-0.869509,47.682683
17/04/2020,380000,Segré-en-Anjou Bleu,49,2,425,-0.869509,47.682683
17/04/2020,380000,Segré-en-Anjou Bleu,49,2,425,-0.869509,47.682683
17/04/2020,380000,Segré-en-Anjou Bleu,60,3,425,-0.869509,47.682683
17/04/2020,380000,Segré-en-Anjou Bleu,68,3,159,-0.869473,47.682733
18/05/2020,101000,Les Hauts-d'Anjou,138,5,363,-0.492167,47.6801
20/05/2020,530000,Le Lion-d'Angers,45,2,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,70,3,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,64,3,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,35,1,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,54,3,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,118,4,787,-0.714041,47.627898
20/05/2020,530000,Le Lion-d'Angers,35,1,787,-0.714041,47.627898
22/05/2020,95000,Les Hauts-d'Anjou,32,2,104,-0.570303,47.663318
22/05/2020,95000,Les Hauts-d'Anjou,67,3,104,-0.570303,47.663318
22/05/2020,95000,Les Hauts-d'Anjou,23,2,104,-0.570303,47.663318
28/05/2020,265868,Le Lion-d'Angers,40,2,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,49,2,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,46,2,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,39,1,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,25,1,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,22,1,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,42,1,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,40,2,618,-0.713671,47.626988
28/05/2020,265868,Le Lion-d'Angers,90,2,618,-0.713671,47.626988
18/05/2020,60000,Les Hauts-d'Anjou,27,1,323,-0.489653,47.679547
18/05/2020,60000,Les Hauts-d'Anjou,25,1,323,-0.489653,47.679547
18/05/2020,60000,Les Hauts-d'Anjou,52,2,323,-0.489653,47.679547
26/05/2020,110000,Challain-la-Potherie,122,4,186,-1.046,47.636745
26/05/2020,110000,Challain-la-Potherie,72,3,186,-1.046,47.636745
26/05/2020,110000,Challain-la-Potherie,61,2,186,-1.046,47.636745
12/06/2020,73000,Candé,78,3,148,-1.039588,47.557916
12/06/2020,73000,Candé,74,2,148,-1.039588,47.557916
19/06/2020,200000,Segré-en-Anjou Bleu,121,4,550,-0.856084,47.688233
19/06/2020,200000,Segré-en-Anjou Bleu,149,6,550,-0.856084,47.688233
16/06/2020,44000,Les Hauts-d'Anjou,51,1,112,-0.485996,47.681739
16/06/2020,44000,Les Hauts-d'Anjou,75,3,112,-0.485996,47.681739
19/06/2020,140000,Ombrée d'Anjou,70,3,562,-1.178317,47.750989
19/06/2020,140000,Ombrée d'Anjou,80,3,562,-1.178317,47.750989
19/06/2020,140000,Ombrée d'Anjou,90,4,562,-1.178317,47.750989
06/07/2020,127400,Les Hauts-d'Anjou,80,3,138,-0.487656,47.679755
06/07/2020,127400,Les Hauts-d'Anjou,115,5,138,-0.487656,47.679755
06/07/2020,95000,Segré-en-Anjou Bleu,16,1,81,-0.870733,47.686191
06/07/2020,95000,Segré-en-Anjou Bleu,15,1,81,-0.870733,47.686191
06/07/2020,95000,Segré-en-Anjou Bleu,22,1,81,-0.870733,47.686191
06/07/2020,95000,Segré-en-Anjou Bleu,16,1,81,-0.870733,47.686191
17/07/2020,70000,Ombrée d'Anjou,51,2,205,-1.176836,47.740589
06/07/2020,202500,Ombrée d'Anjou,36,2,327,-1.02857,47.704006
06/07/2020,202500,Ombrée d'Anjou,39,2,327,-1.02857,47.704006
27/07/2020,95000,Candé,51,2,71,-1.039444,47.558056
27/07/2020,95000,Candé,51,2,71,-1.039444,47.558056
27/07/2020,95000,Candé,51,2,71,-1.039444,47.558056
07/07/2020,157000,Le Lion-d'Angers,30,2,84,-0.714391,47.624372
07/07/2020,157000,Le Lion-d'Angers,35,3,84,-0.714391,47.624372
28/07/2020,213000,Segré-en-Anjou Bleu,35,2,325,-0.873019,47.686766
28/07/2020,213000,Segré-en-Anjou Bleu,35,2,325,-0.873019,47.686766
28/07/2020,213000,Segré-en-Anjou Bleu,25,1,325,-0.873019,47.686766
28/07/2020,213000,Segré-en-Anjou Bleu,50,2,325,-0.873019,47.686766
28/07/2020,213000,Segré-en-Anjou Bleu,50,3,325,-0.873019,47.686766
28/07/2020,213000,Segré-en-Anjou Bleu,25,2,325,-0.873019,47.686766
07/08/2020,140000,Ombrée d'Anjou,128,5,871,-1.169661,47.739619
07/08/2020,140000,Ombrée d'Anjou,78,3,871,-1.169661,47.739619
18/08/2020,510000,Juvardeil,71,2,2330,-0.498373,47.642265
31/08/2020,143000,Ombrée d'Anjou,78,3,322,-1.170288,47.741278
31/08/2020,143000,Ombrée d'Anjou,31,1,322,-1.170288,47.741278
31/08/2020,143000,Ombrée d'Anjou,56,3,322,-1.170288,47.741278
02/09/2020,149000,Les Hauts-d'Anjou,80,4,319,-0.571917,47.664451
17/09/2020,65000,Segré-en-Anjou Bleu,40,1,90,-0.867624,47.679929
30/09/2020,180000,Erdre-en-Anjou,37,1,476,-0.83482,47.600656
30/09/2020,180000,Erdre-en-Anjou,34,1,476,-0.83482,47.600656
30/09/2020,180000,Erdre-en-Anjou,77,3,476,-0.83482,47.600656
30/09/2020,180000,Erdre-en-Anjou,65,3,476,-0.83482,47.600656
10/09/2020,86344,Erdre-en-Anjou,70,3,469,-0.807652,47.555022
10/09/2020,86344,Erdre-en-Anjou,70,3,469,-0.807652,47.555022
30/09/2020,160840,Ombrée d'Anjou,85,3,197,-0.987775,47.710956
30/09/2020,160840,Ombrée d'Anjou,90,3,197,-0.987775,47.710956
30/09/2020,160840,Ombrée d'Anjou,45,2,197,-0.987775,47.710956
30/10/2020,81000,Les Hauts-d'Anjou,33,1,1159,-0.491814,47.679091
30/10/2020,81000,Les Hauts-d'Anjou,40,2,1159,-0.491814,47.679091
30/10/2020,81000,Les Hauts-d'Anjou,45,2,1159,-0.491814,47.679091
03/11/2020,90000,Les Hauts-d'Anjou,47,2,618,-0.572102,47.664598
03/11/2020,90000,Les Hauts-d'Anjou,106,4,618,-0.572102,47.664598
03/11/2020,90000,Les Hauts-d'Anjou,48,1,618,-0.572102,47.664598
27/10/2020,95000,Segré-en-Anjou Bleu,82,5,217,-0.872629,47.686366
27/10/2020,95000,Segré-en-Anjou Bleu,53,3,217,-0.872629,47.686366
16/11/2020,168000,Les Hauts-d'Anjou,55,2,245,-0.449778,47.700518
16/11/2020,168000,Les Hauts-d'Anjou,80,4,245,-0.449778,47.700518
16/11/2020,168000,Les Hauts-d'Anjou,100,4,245,-0.449778,47.700518
04/12/2020,170000,Les Hauts-d'Anjou,160,6,358,-0.571854,47.664991
10/12/2020,140000,Segré-en-Anjou Bleu,48,2,137,-0.870005,47.685171
10/12/2020,140000,Segré-en-Anjou Bleu,48,3,137,-0.870005,47.685171
15/12/2020,147000,Les Hauts-d'Anjou,80,3,119,-0.492914,47.680512
23/12/2020,196000,Segré-en-Anjou Bleu,95,3,137,-0.876722,47.704216
23/12/2020,196000,Segré-en-Anjou Bleu,73,3,137,-0.876722,47.704216
03/01/2020,730000,Nantes,158,9,325,-1.566539,47.235232
16/01/2020,3600000,Saint-Herblain,69,3,17341,-1.63803,47.22704
16/01/2020,3600000,Saint-Herblain,77,4,17341,-1.63803,47.22704
16/01/2020,3600000,Saint-Herblain,69,3,17341,-1.63803,47.22704
09/01/2020,755000,Nantes,17,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,16,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,17,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,16,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,16,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,17,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,16,1,425,-1.566394,47.256387
09/01/2020,755000,Nantes,17,1,425,-1.566394,47.256387
21/01/2020,750000,Nantes,98,6,354,-1.560618,47.223592
07/01/2020,415000,Saint-Sébastien-sur-Loire,22,1,60,-1.518599,47.195332
07/01/2020,415000,Saint-Sébastien-sur-Loire,22,1,60,-1.518599,47.195332
20/01/2020,405250,Saint-Sébastien-sur-Loire,50,3,1135,-1.493094,47.209721
23/01/2020,745000,Nantes,33,1,107,-1.569165,47.226546
23/01/2020,745000,Nantes,24,1,107,-1.569165,47.226546
23/01/2020,745000,Nantes,20,2,107,-1.569165,47.226546
23/01/2020,745000,Nantes,29,2,107,-1.569165,47.226546
23/01/2020,745000,Nantes,33,1,107,-1.569165,47.226546
23/01/2020,745000,Nantes,18,1,107,-1.569165,47.226546
23/01/2020,745000,Nantes,40,2,107,-1.569165,47.226546
23/01/2020,745000,Nantes,30,2,107,-1.569165,47.226546
30/01/2020,850000,Nantes,43,2,236,-1.55156,47.211818
30/01/2020,850000,Nantes,78,4,236,-1.55156,47.211818
30/01/2020,850000,Nantes,43,2,236,-1.55156,47.211818
30/01/2020,850000,Nantes,43,2,236,-1.55156,47.211818
30/01/2020,850000,Nantes,70,3,236,-1.55156,47.211818
20/01/2020,334000,Saint-Sébastien-sur-Loire,108,4,188,-1.506541,47.19655
20/01/2020,334000,Saint-Sébastien-sur-Loire,77,3,188,-1.506541,47.19655
30/01/2020,355000,Nantes,32,1,223,-1.575197,47.257942
